id,employeeid,log_datetime,direction,shortname,serialno
5523,1419,2024-08-20 05:59:30+00,Out Device,CHECKOUT,NCD8242000384
5524,1410,2024-08-10 14:01:34+00,In Device,CHECKIN,NCD8242000216
5525,1524,2024-08-20 05:59:35+00,Out Device,CHECKOUT,NCD8242000384
5526,1552,2024-08-10 14:01:42+00,In Device,CHECKIN,NCD8242000216
5527,1300,2024-08-20 06:00:13+00,Out Device,CHECKOUT,NCD8242000384
5528,1532,2024-08-10 14:01:45+00,In Device,CHECKIN,NCD8242000216
5529,1251,2024-08-20 06:00:39+00,Out Device,CHECKOUT,NCD8242000384
5530,1470,2024-08-10 14:01:48+00,In Device,CHECKIN,NCD8242000216
5531,1215,2024-08-20 06:00:41+00,Out Device,CHECKOUT,NCD8242000384
5532,1259,2024-08-10 14:01:51+00,In Device,CHECKIN,NCD8242000216
5533,806,2024-08-20 06:00:45+00,Out Device,CHECKOUT,NCD8242000384
5534,1498,2024-08-10 14:01:52+00,In Device,CHECKIN,NCD8242000216
5535,965,2024-08-20 06:00:45+00,Out Device,CHECKOUT,NCD8242000384
5536,793,2024-08-10 14:01:54+00,In Device,CHECKIN,NCD8242000216
5537,976,2024-08-20 06:00:48+00,Out Device,CHECKOUT,NCD8242000384
5538,1342,2024-08-10 14:01:55+00,In Device,CHECKIN,NCD8242000216
5539,1341,2024-08-10 14:01:57+00,In Device,CHECKIN,NCD8242000216
5540,964,2024-08-20 06:00:51+00,Out Device,CHECKOUT,NCD8242000384
5541,1296,2024-08-10 14:01:59+00,In Device,CHECKIN,NCD8242000216
5542,1043,2024-08-20 06:00:57+00,Out Device,CHECKOUT,NCD8242000384
5543,1183,2024-08-10 14:02:00+00,In Device,CHECKIN,NCD8242000216
5544,1480,2024-08-20 06:01:31+00,Out Device,CHECKOUT,NCD8242000384
5545,1311,2024-08-10 14:02:01+00,In Device,CHECKIN,NCD8242000216
5546,1417,2024-08-20 06:01:47+00,Out Device,CHECKOUT,NCD8242000384
5547,800,2024-08-10 14:02:04+00,In Device,CHECKIN,NCD8242000216
5548,1419,2024-08-10 14:02:06+00,In Device,CHECKIN,NCD8242000216
5549,1667,2024-08-20 06:01:50+00,Out Device,CHECKOUT,NCD8242000384
5550,1119,2024-08-10 14:02:08+00,In Device,CHECKIN,NCD8242000216
5551,1506,2024-08-20 06:01:53+00,Out Device,CHECKOUT,NCD8242000384
5552,1663,2024-08-10 14:02:12+00,In Device,CHECKIN,NCD8242000216
5553,1115,2024-08-20 06:01:55+00,Out Device,CHECKOUT,NCD8242000384
5554,1670,2024-08-10 14:02:14+00,In Device,CHECKIN,NCD8242000216
5555,1378,2024-08-20 06:01:57+00,Out Device,CHECKOUT,NCD8242000384
5556,1557,2024-08-10 14:02:17+00,In Device,CHECKIN,NCD8242000216
5557,932,2024-08-20 06:01:59+00,Out Device,CHECKOUT,NCD8242000384
5558,1474,2024-08-10 14:02:51+00,In Device,CHECKIN,NCD8242000216
5559,1499,2024-08-20 06:02:01+00,Out Device,CHECKOUT,NCD8242000384
5560,1056,2024-08-10 14:02:57+00,In Device,CHECKIN,NCD8242000216
5561,1221,2024-08-20 06:02:03+00,Out Device,CHECKOUT,NCD8242000384
5562,1142,2024-08-10 14:02:59+00,In Device,CHECKIN,NCD8242000216
5563,1379,2024-08-20 06:02:38+00,Out Device,CHECKOUT,NCD8242000384
5564,1264,2024-08-10 14:03:32+00,In Device,CHECKIN,NCD8242000216
5565,1500,2024-08-20 06:02:43+00,Out Device,CHECKOUT,NCD8242000384
5566,1150,2024-08-10 14:03:42+00,In Device,CHECKIN,NCD8242000216
5567,1482,2024-08-20 06:03:09+00,Out Device,CHECKOUT,NCD8242000384
5568,1400,2024-08-10 14:03:43+00,In Device,CHECKIN,NCD8242000216
5569,1233,2024-08-20 06:03:12+00,Out Device,CHECKOUT,NCD8242000384
5570,1283,2024-08-10 14:03:45+00,In Device,CHECKIN,NCD8242000216
5571,1462,2024-08-20 06:03:41+00,Out Device,CHECKOUT,NCD8242000384
5572,1479,2024-08-10 14:03:50+00,In Device,CHECKIN,NCD8242000216
5573,1358,2024-08-10 14:03:54+00,In Device,CHECKIN,NCD8242000216
5574,1457,2024-08-20 06:03:45+00,Out Device,CHECKOUT,NCD8242000384
5575,844,2024-08-10 14:04:03+00,In Device,CHECKIN,NCD8242000216
5576,1434,2024-08-20 06:03:51+00,Out Device,CHECKOUT,NCD8242000384
5577,1519,2024-08-20 06:03:57+00,Out Device,CHECKOUT,NCD8242000384
5578,1558,2024-08-10 14:04:04+00,In Device,CHECKIN,NCD8242000216
5579,806,2024-08-10 14:04:07+00,In Device,CHECKIN,NCD8242000216
5580,1603,2024-08-20 06:04:17+00,Out Device,CHECKOUT,NCD8242000384
5581,1511,2024-08-20 06:04:22+00,Out Device,CHECKOUT,NCD8242000384
5582,1030,2024-08-10 14:04:10+00,In Device,CHECKIN,NCD8242000216
5583,1149,2024-08-20 06:04:25+00,Out Device,CHECKOUT,NCD8242000384
5584,976,2024-08-10 14:04:12+00,In Device,CHECKIN,NCD8242000216
5585,965,2024-08-10 14:04:14+00,In Device,CHECKIN,NCD8242000216
5586,1637,2024-08-20 06:04:32+00,Out Device,CHECKOUT,NCD8242000384
5587,1550,2024-08-10 14:04:16+00,In Device,CHECKIN,NCD8242000216
5588,1481,2024-08-20 06:05:32+00,Out Device,CHECKOUT,NCD8242000384
5589,1461,2024-08-10 14:04:19+00,In Device,CHECKIN,NCD8242000216
5590,1191,2024-08-20 13:56:03+00,Out Device,CHECKOUT,NCD8242000384
5591,1279,2024-08-10 14:04:22+00,In Device,CHECKIN,NCD8242000216
5592,1582,2024-08-20 13:56:06+00,Out Device,CHECKOUT,NCD8242000384
5593,1488,2024-08-10 14:04:33+00,In Device,CHECKIN,NCD8242000216
5594,1639,2024-08-20 13:56:08+00,Out Device,CHECKOUT,NCD8242000384
5595,1373,2024-08-10 14:04:34+00,In Device,CHECKIN,NCD8242000216
5596,1613,2024-08-20 13:56:13+00,Out Device,CHECKOUT,NCD8242000384
5597,964,2024-08-10 14:04:35+00,In Device,CHECKIN,NCD8242000216
5598,1172,2024-08-20 13:56:24+00,Out Device,CHECKOUT,NCD8242000384
5599,1627,2024-08-10 14:05:03+00,In Device,CHECKIN,NCD8242000216
5600,1661,2024-08-10 14:05:08+00,In Device,CHECKIN,NCD8242000216
5601,1645,2024-08-20 13:56:30+00,Out Device,CHECKOUT,NCD8242000384
5602,827,2024-08-10 14:05:34+00,In Device,CHECKIN,NCD8242000216
5603,1232,2024-08-20 13:56:35+00,Out Device,CHECKOUT,NCD8242000384
5604,1082,2024-08-10 14:05:37+00,In Device,CHECKIN,NCD8242000216
5605,1643,2024-08-20 13:56:37+00,Out Device,CHECKOUT,NCD8242000384
5606,1671,2024-08-10 14:05:42+00,In Device,CHECKIN,NCD8242000216
5607,1594,2024-08-20 13:56:40+00,Out Device,CHECKOUT,NCD8242000384
5608,818,2024-08-10 14:05:45+00,In Device,CHECKIN,NCD8242000216
5609,1569,2024-08-20 13:56:46+00,Out Device,CHECKOUT,NCD8242000384
5610,1507,2024-08-10 14:07:03+00,In Device,CHECKIN,NCD8242000216
5611,1371,2024-08-20 13:57:03+00,Out Device,CHECKOUT,NCD8242000384
5612,1151,2024-08-20 13:57:20+00,Out Device,CHECKOUT,NCD8242000384
5613,1420,2024-08-20 13:57:29+00,Out Device,CHECKOUT,NCD8242000384
5614,1591,2024-08-20 13:57:31+00,Out Device,CHECKOUT,NCD8242000384
5615,1437,2024-08-20 13:57:34+00,Out Device,CHECKOUT,NCD8242000384
5616,1439,2024-08-20 13:57:37+00,Out Device,CHECKOUT,NCD8242000384
5617,1070,2024-08-20 13:57:41+00,Out Device,CHECKOUT,NCD8242000384
5618,1080,2024-08-20 13:57:46+00,Out Device,CHECKOUT,NCD8242000384
5619,990,2024-08-20 13:57:54+00,Out Device,CHECKOUT,NCD8242000384
5620,1443,2024-08-20 13:58:04+00,Out Device,CHECKOUT,NCD8242000384
5621,1441,2024-08-20 13:58:06+00,Out Device,CHECKOUT,NCD8242000384
5622,1402,2024-08-20 13:58:11+00,Out Device,CHECKOUT,NCD8242000384
5623,1403,2024-08-20 13:58:13+00,Out Device,CHECKOUT,NCD8242000384
5624,1259,2024-08-20 13:58:16+00,Out Device,CHECKOUT,NCD8242000384
5625,1262,2024-08-20 13:58:17+00,Out Device,CHECKOUT,NCD8242000384
5626,1471,2024-08-20 13:58:21+00,Out Device,CHECKOUT,NCD8242000384
5627,1334,2024-08-20 13:58:22+00,Out Device,CHECKOUT,NCD8242000384
5628,1507,2024-08-20 13:58:23+00,Out Device,CHECKOUT,NCD8242000384
5629,1335,2024-08-20 13:58:27+00,Out Device,CHECKOUT,NCD8242000384
5630,1305,2024-08-20 13:58:29+00,Out Device,CHECKOUT,NCD8242000384
5631,1585,2024-08-20 13:58:32+00,Out Device,CHECKOUT,NCD8242000384
5632,1388,2024-08-20 13:58:34+00,Out Device,CHECKOUT,NCD8242000384
5633,1480,2024-08-10 14:07:05+00,In Device,CHECKIN,NCD8242000216
5634,1651,2024-08-10 14:07:56+00,In Device,CHECKIN,NCD8242000216
5635,1667,2024-08-10 14:07:58+00,In Device,CHECKIN,NCD8242000216
5636,1652,2024-08-10 14:08:00+00,In Device,CHECKIN,NCD8242000216
5637,1649,2024-08-10 14:08:02+00,In Device,CHECKIN,NCD8242000216
5638,1529,2024-08-10 14:08:05+00,In Device,CHECKIN,NCD8242000216
5639,1368,2024-08-10 14:08:08+00,In Device,CHECKIN,NCD8242000216
5640,951,2024-08-10 14:08:26+00,In Device,CHECKIN,NCD8242000216
5641,1102,2024-08-10 14:08:29+00,In Device,CHECKIN,NCD8242000216
5642,1228,2024-08-10 14:09:26+00,In Device,CHECKIN,NCD8242000216
5643,1444,2024-08-10 14:09:28+00,In Device,CHECKIN,NCD8242000216
5644,896,2024-08-10 14:09:30+00,In Device,CHECKIN,NCD8242000216
5645,1038,2024-08-10 14:14:43+00,In Device,CHECKIN,NCD8242000216
5646,1063,2024-08-10 14:15:26+00,In Device,CHECKIN,NCD8242000216
5647,1045,2024-08-10 14:22:40+00,In Device,CHECKIN,NCD8242000216
5648,1479,2024-08-10 15:20:37+00,In Device,CHECKIN,NCD8242000216
5649,1478,2024-08-10 15:20:38+00,In Device,CHECKIN,NCD8242000216
5650,1578,2024-08-20 13:58:36+00,Out Device,CHECKOUT,NCD8242000384
5651,1143,2024-08-10 16:59:03+00,In Device,CHECKIN,NCD8242000216
5652,1452,2024-08-20 13:58:38+00,Out Device,CHECKOUT,NCD8242000384
5653,956,2024-08-10 17:04:24+00,In Device,CHECKIN,NCD8242000216
5654,1469,2024-08-20 13:58:39+00,Out Device,CHECKOUT,NCD8242000384
5655,1085,2024-08-10 19:33:29+00,In Device,CHECKIN,NCD8242000216
5656,1158,2024-08-20 13:58:41+00,Out Device,CHECKOUT,NCD8242000384
5657,1478,2024-08-10 19:33:40+00,In Device,CHECKIN,NCD8242000216
5658,1028,2024-08-20 13:58:44+00,Out Device,CHECKOUT,NCD8242000384
5659,1120,2024-08-10 19:43:48+00,In Device,CHECKIN,NCD8242000216
5660,1370,2024-08-20 13:58:45+00,Out Device,CHECKOUT,NCD8242000384
5661,1637,2024-08-10 19:46:11+00,In Device,CHECKIN,NCD8242000216
5662,1575,2024-08-20 13:58:47+00,Out Device,CHECKOUT,NCD8242000384
5663,896,2024-08-10 20:10:59+00,In Device,CHECKIN,NCD8242000216
5664,1086,2024-08-20 13:58:48+00,Out Device,CHECKOUT,NCD8242000384
5665,1478,2024-08-10 20:13:52+00,In Device,CHECKIN,NCD8242000216
5666,1492,2024-08-20 13:58:49+00,Out Device,CHECKOUT,NCD8242000384
5667,1625,2024-08-10 21:33:36+00,In Device,CHECKIN,NCD8242000216
5668,1593,2024-08-20 13:58:51+00,Out Device,CHECKOUT,NCD8242000384
5669,904,2024-08-10 21:33:39+00,In Device,CHECKIN,NCD8242000216
5670,1194,2024-08-20 13:58:53+00,Out Device,CHECKOUT,NCD8242000384
5671,1194,2024-08-10 21:33:43+00,In Device,CHECKIN,NCD8242000216
5672,830,2024-08-10 21:33:45+00,In Device,CHECKIN,NCD8242000216
5673,1636,2024-08-20 13:58:55+00,Out Device,CHECKOUT,NCD8242000384
5674,1601,2024-08-10 21:33:48+00,In Device,CHECKIN,NCD8242000216
5675,1525,2024-08-20 13:58:57+00,Out Device,CHECKOUT,NCD8242000384
5676,1534,2024-08-20 13:58:58+00,Out Device,CHECKOUT,NCD8242000384
5677,1459,2024-08-10 21:34:04+00,In Device,CHECKIN,NCD8242000216
5678,916,2024-08-10 21:34:09+00,In Device,CHECKIN,NCD8242000216
5679,1627,2024-08-20 13:59:02+00,Out Device,CHECKOUT,NCD8242000384
5680,1567,2024-08-10 21:34:12+00,In Device,CHECKIN,NCD8242000216
5681,1663,2024-08-20 13:59:04+00,Out Device,CHECKOUT,NCD8242000384
5682,907,2024-08-10 21:34:15+00,In Device,CHECKIN,NCD8242000216
5683,1478,2024-08-20 13:59:06+00,Out Device,CHECKOUT,NCD8242000384
5684,1335,2024-08-10 21:34:18+00,In Device,CHECKIN,NCD8242000216
5685,1670,2024-08-20 13:59:08+00,Out Device,CHECKOUT,NCD8242000384
5686,1262,2024-08-10 21:34:20+00,In Device,CHECKIN,NCD8242000216
5687,894,2024-08-20 13:59:13+00,Out Device,CHECKOUT,NCD8242000384
5688,990,2024-08-10 21:34:22+00,In Device,CHECKIN,NCD8242000216
5689,1467,2024-08-20 13:59:16+00,Out Device,CHECKOUT,NCD8242000384
5690,1653,2024-08-10 21:35:32+00,In Device,CHECKIN,NCD8242000216
5691,1552,2024-08-20 13:59:18+00,Out Device,CHECKOUT,NCD8242000384
5692,1351,2024-08-10 21:36:03+00,In Device,CHECKIN,NCD8242000216
5693,1245,2024-08-20 13:59:20+00,Out Device,CHECKOUT,NCD8242000384
5694,1217,2024-08-10 21:37:43+00,In Device,CHECKIN,NCD8242000216
5695,1532,2024-08-20 13:59:22+00,Out Device,CHECKOUT,NCD8242000384
5696,798,2024-08-10 21:37:46+00,In Device,CHECKIN,NCD8242000216
5697,904,2024-08-20 13:59:30+00,Out Device,CHECKOUT,NCD8242000384
5698,1514,2024-08-10 21:37:48+00,In Device,CHECKIN,NCD8242000216
5699,1514,2024-08-20 13:59:31+00,Out Device,CHECKOUT,NCD8242000384
5700,1452,2024-08-10 21:37:52+00,In Device,CHECKIN,NCD8242000216
5701,1669,2024-08-20 13:59:32+00,Out Device,CHECKOUT,NCD8242000384
5702,1439,2024-08-10 21:39:22+00,In Device,CHECKIN,NCD8242000216
5703,1459,2024-08-20 13:59:35+00,Out Device,CHECKOUT,NCD8242000384
5704,1428,2024-08-10 21:39:26+00,In Device,CHECKIN,NCD8242000216
5705,1625,2024-08-20 13:59:37+00,Out Device,CHECKOUT,NCD8242000384
5706,1645,2024-08-10 21:39:56+00,In Device,CHECKIN,NCD8242000216
5707,1421,2024-08-20 13:59:40+00,Out Device,CHECKOUT,NCD8242000384
5708,1388,2024-08-10 21:42:09+00,In Device,CHECKIN,NCD8242000216
5709,1201,2024-08-20 13:59:41+00,Out Device,CHECKOUT,NCD8242000384
5710,1525,2024-08-10 21:42:11+00,In Device,CHECKIN,NCD8242000216
5711,828,2024-08-20 13:59:46+00,Out Device,CHECKOUT,NCD8242000384
5712,885,2024-08-20 13:59:49+00,Out Device,CHECKOUT,NCD8242000384
5713,1393,2024-08-10 21:42:12+00,In Device,CHECKIN,NCD8242000216
5714,1125,2024-08-10 21:43:06+00,In Device,CHECKIN,NCD8242000216
5715,1567,2024-08-20 13:59:51+00,Out Device,CHECKOUT,NCD8242000384
5716,1669,2024-08-10 21:43:07+00,In Device,CHECKIN,NCD8242000216
5717,1597,2024-08-20 13:59:53+00,Out Device,CHECKOUT,NCD8242000384
5718,1647,2024-08-10 21:43:12+00,In Device,CHECKIN,NCD8242000216
5719,1264,2024-08-20 13:59:56+00,Out Device,CHECKOUT,NCD8242000384
5720,1271,2024-08-20 13:59:59+00,Out Device,CHECKOUT,NCD8242000384
5721,1403,2024-08-10 21:43:43+00,In Device,CHECKIN,NCD8242000216
5722,1469,2024-08-10 21:43:46+00,In Device,CHECKIN,NCD8242000216
5723,1647,2024-08-20 14:00:01+00,Out Device,CHECKOUT,NCD8242000384
5724,1258,2024-08-10 21:43:48+00,In Device,CHECKIN,NCD8242000216
5725,1611,2024-08-20 14:00:03+00,Out Device,CHECKOUT,NCD8242000384
5726,1428,2024-08-20 14:00:06+00,Out Device,CHECKOUT,NCD8242000384
5727,848,2024-08-10 21:43:52+00,In Device,CHECKIN,NCD8242000216
5728,1454,2024-08-20 14:00:08+00,Out Device,CHECKOUT,NCD8242000384
5729,1585,2024-08-10 21:43:54+00,In Device,CHECKIN,NCD8242000216
5730,1601,2024-08-20 14:00:11+00,Out Device,CHECKOUT,NCD8242000384
5731,1643,2024-08-10 21:44:25+00,In Device,CHECKIN,NCD8242000216
5732,830,2024-08-20 14:00:20+00,Out Device,CHECKOUT,NCD8242000384
5733,1575,2024-08-10 21:45:19+00,In Device,CHECKIN,NCD8242000216
5734,1533,2024-08-20 14:00:21+00,Out Device,CHECKOUT,NCD8242000384
5735,1420,2024-08-10 21:45:55+00,In Device,CHECKIN,NCD8242000216
5736,778,2024-08-20 14:00:23+00,Out Device,CHECKOUT,NCD8242000384
5737,1485,2024-08-10 21:45:58+00,In Device,CHECKIN,NCD8242000216
5738,858,2024-08-20 14:00:26+00,Out Device,CHECKOUT,NCD8242000384
5739,1232,2024-08-10 21:46:00+00,In Device,CHECKIN,NCD8242000216
5740,1531,2024-08-20 14:00:28+00,Out Device,CHECKOUT,NCD8242000384
5741,1437,2024-08-10 21:46:05+00,In Device,CHECKIN,NCD8242000216
5742,1252,2024-08-20 14:00:30+00,Out Device,CHECKOUT,NCD8242000384
5743,1454,2024-08-10 21:46:08+00,In Device,CHECKIN,NCD8242000216
5744,966,2024-08-10 21:46:16+00,In Device,CHECKIN,NCD8242000216
5745,1092,2024-08-20 14:00:32+00,Out Device,CHECKOUT,NCD8242000384
5746,1365,2024-08-20 14:00:36+00,Out Device,CHECKOUT,NCD8242000384
5747,1533,2024-08-10 21:46:18+00,In Device,CHECKIN,NCD8242000216
5748,907,2024-08-20 14:00:38+00,Out Device,CHECKOUT,NCD8242000384
5749,1028,2024-08-10 21:46:20+00,In Device,CHECKIN,NCD8242000216
5750,1528,2024-08-20 14:01:11+00,Out Device,CHECKOUT,NCD8242000384
5751,1365,2024-08-10 21:46:34+00,In Device,CHECKIN,NCD8242000216
5752,1653,2024-08-20 14:01:16+00,Out Device,CHECKOUT,NCD8242000384
5753,1402,2024-08-10 21:46:40+00,In Device,CHECKIN,NCD8242000216
5754,1320,2024-08-20 14:02:41+00,Out Device,CHECKOUT,NCD8242000384
5755,916,2024-08-20 14:02:45+00,Out Device,CHECKOUT,NCD8242000384
5756,1636,2024-08-10 21:46:44+00,In Device,CHECKIN,NCD8242000216
5757,798,2024-08-20 14:02:46+00,Out Device,CHECKOUT,NCD8242000384
5758,1384,2024-08-10 21:46:57+00,In Device,CHECKIN,NCD8242000216
5759,845,2024-08-20 14:02:48+00,Out Device,CHECKOUT,NCD8242000384
5760,1591,2024-08-10 21:47:48+00,In Device,CHECKIN,NCD8242000216
5761,1094,2024-08-20 14:02:51+00,Out Device,CHECKOUT,NCD8242000384
5762,1086,2024-08-10 21:47:50+00,In Device,CHECKIN,NCD8242000216
5763,1052,2024-08-20 14:03:09+00,Out Device,CHECKOUT,NCD8242000384
5764,1370,2024-08-10 21:47:56+00,In Device,CHECKIN,NCD8242000216
5765,1668,2024-08-20 14:04:05+00,Out Device,CHECKOUT,NCD8242000384
5766,1334,2024-08-10 21:48:00+00,In Device,CHECKIN,NCD8242000216
5767,1502,2024-08-20 14:04:34+00,Out Device,CHECKOUT,NCD8242000384
5768,845,2024-08-10 21:48:03+00,In Device,CHECKIN,NCD8242000216
5769,1047,2024-08-20 14:07:05+00,Out Device,CHECKOUT,NCD8242000384
5770,1528,2024-08-10 21:48:07+00,In Device,CHECKIN,NCD8242000216
5771,1473,2024-08-20 14:08:34+00,Out Device,CHECKOUT,NCD8242000384
5772,1371,2024-08-10 21:48:09+00,In Device,CHECKIN,NCD8242000216
5773,1606,2024-08-20 14:08:36+00,Out Device,CHECKOUT,NCD8242000384
5774,1578,2024-08-10 21:48:19+00,In Device,CHECKIN,NCD8242000216
5775,1485,2024-08-20 14:08:39+00,Out Device,CHECKOUT,NCD8242000384
5776,1639,2024-08-10 21:48:21+00,In Device,CHECKIN,NCD8242000216
5777,1027,2024-08-20 15:05:22+00,Out Device,CHECKOUT,NCD8242000384
5778,1648,2024-08-10 21:48:29+00,In Device,CHECKIN,NCD8242000216
5779,1624,2024-08-20 16:59:32+00,Out Device,CHECKOUT,NCD8242000384
5780,1151,2024-08-10 21:48:42+00,In Device,CHECKIN,NCD8242000216
5781,956,2024-08-20 17:05:05+00,Out Device,CHECKOUT,NCD8242000384
5782,1593,2024-08-10 21:48:45+00,In Device,CHECKIN,NCD8242000216
5783,1543,2024-08-20 17:05:14+00,Out Device,CHECKOUT,NCD8242000384
5784,1666,2024-08-20 17:05:42+00,Out Device,CHECKOUT,NCD8242000384
5785,1271,2024-08-10 21:48:48+00,In Device,CHECKIN,NCD8242000216
5786,1063,2024-08-20 17:07:39+00,Out Device,CHECKOUT,NCD8242000384
5787,1092,2024-08-10 21:49:12+00,In Device,CHECKIN,NCD8242000216
5788,1426,2024-08-20 17:16:00+00,Out Device,CHECKOUT,NCD8242000384
5789,1305,2024-08-10 21:49:13+00,In Device,CHECKIN,NCD8242000216
5790,1497,2024-08-20 18:18:27+00,Out Device,CHECKOUT,NCD8242000384
5791,1611,2024-08-10 21:49:19+00,In Device,CHECKIN,NCD8242000216
5792,997,2024-08-20 21:54:33+00,Out Device,CHECKOUT,NCD8242000384
5793,1613,2024-08-10 21:49:22+00,In Device,CHECKIN,NCD8242000216
5794,1487,2024-08-20 21:54:50+00,Out Device,CHECKOUT,NCD8242000384
5795,1569,2024-08-10 21:49:26+00,In Device,CHECKIN,NCD8242000216
5796,1295,2024-08-20 21:55:18+00,Out Device,CHECKOUT,NCD8242000384
5797,1070,2024-08-10 21:51:37+00,In Device,CHECKIN,NCD8242000216
5798,1289,2024-08-20 21:55:21+00,Out Device,CHECKOUT,NCD8242000384
5799,1582,2024-08-10 21:53:48+00,In Device,CHECKIN,NCD8242000216
5800,1565,2024-08-20 21:55:29+00,Out Device,CHECKOUT,NCD8242000384
5801,1632,2024-08-10 21:55:41+00,In Device,CHECKIN,NCD8242000216
5802,1410,2024-08-20 21:55:32+00,Out Device,CHECKOUT,NCD8242000384
5803,1664,2024-08-10 21:55:42+00,In Device,CHECKIN,NCD8242000216
5804,1033,2024-08-20 21:55:35+00,Out Device,CHECKOUT,NCD8242000384
5805,1295,2024-08-10 21:55:49+00,In Device,CHECKIN,NCD8242000216
5806,911,2024-08-20 21:56:34+00,Out Device,CHECKOUT,NCD8242000384
5807,1288,2024-08-10 21:55:52+00,In Device,CHECKIN,NCD8242000216
5808,1400,2024-08-20 21:56:40+00,Out Device,CHECKOUT,NCD8242000384
5809,952,2024-08-10 21:55:54+00,In Device,CHECKIN,NCD8242000216
5810,896,2024-08-20 21:57:35+00,Out Device,CHECKOUT,NCD8242000384
5811,818,2024-08-10 21:56:04+00,In Device,CHECKIN,NCD8242000216
5812,1544,2024-08-20 21:57:40+00,Out Device,CHECKOUT,NCD8242000384
5813,1368,2024-08-10 21:56:06+00,In Device,CHECKIN,NCD8242000216
5814,1134,2024-08-20 21:57:49+00,Out Device,CHECKOUT,NCD8242000384
5815,1498,2024-08-10 21:56:08+00,In Device,CHECKIN,NCD8242000216
5816,1183,2024-08-20 21:57:53+00,Out Device,CHECKOUT,NCD8242000384
5817,1131,2024-08-10 21:56:18+00,In Device,CHECKIN,NCD8242000216
5818,1576,2024-08-20 21:58:00+00,Out Device,CHECKOUT,NCD8242000384
5819,1201,2024-08-10 21:56:34+00,In Device,CHECKIN,NCD8242000216
5820,1570,2024-08-20 21:58:11+00,Out Device,CHECKOUT,NCD8242000384
5821,1534,2024-08-10 21:56:36+00,In Device,CHECKIN,NCD8242000216
5822,1414,2024-08-20 21:58:12+00,Out Device,CHECKOUT,NCD8242000384
5823,1396,2024-08-10 21:56:49+00,In Device,CHECKIN,NCD8242000216
5824,1228,2024-08-20 21:58:20+00,Out Device,CHECKOUT,NCD8242000384
5825,951,2024-08-10 21:57:17+00,In Device,CHECKIN,NCD8242000216
5826,1236,2024-08-20 21:58:44+00,Out Device,CHECKOUT,NCD8242000384
